,id,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,outcome,home_average_players,home_good_players,home_elite_players,away_average_players,away_good_players,away_elite_players,home_team_name,home_possession,home_goals_scored,home_goals_allowed,away_team_name,away_possession,away_goals_scored,away_goals_allowed
43,4298,2015-05-02,1724331,8654,8191,1,0,169756.0,214685.0,24751.0,570760.0,155782.0,23933.0,148302.0,37169.0,30892.0,195927.0,41232.0,24155.0,191869.0,43252.0,23134.0,240538.0,32304.0,37240.0,25415.0,24372.0,214426.0,107280.0,home_win,0,0,0,0,0,0,West Ham United,-0.545295537501,1.55263157895,1.15789473684,Burnley,-1.04809760519,0.736842105263,1.68421052632
44,4320,2015-05-24,1724353,10252,8191,0,1,190142.0,183500.0,139673.0,30602.0,29581.0,160713.0,78324.0,182223.0,23264.0,312765.0,148315.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,37240.0,25415.0,180283.0,107280.0,214426.0,away_win,2,0,0,0,0,0,Aston Villa,-0.163084447451,0.837837837838,1.62162162162,Burnley,-1.04809760519,0.736842105263,1.68421052632
45,4190,2015-02-21,1724233,8455,8191,1,1,170323.0,31306.0,281207.0,30627.0,41167.0,115067.0,30613.0,155066.0,128864.0,107417.0,19243.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,37240.0,25415.0,32148.0,107280.0,214426.0,tie,1,4,4,0,0,0,Chelsea,0.941349711695,1.83333333333,0.972222222222,Burnley,-1.04809760519,0.736842105263,1.68421052632
46,4273,2015-04-18,1724306,8668,8191,1,0,31465.0,77690.0,263653.0,23268.0,24846.0,23782.0,30895.0,101192.0,215384.0,26151.0,30922.0,24155.0,191869.0,43252.0,23134.0,240538.0,32304.0,25415.0,37240.0,107280.0,214426.0,46898.0,home_win,2,1,0,0,0,0,Everton,0.983010779608,1.64864864865,1.35135135135,Burnley,-1.04809760519,0.736842105263,1.68421052632
47,4304,2015-05-09,1724337,8667,8191,0,1,24227.0,163200.0,24531.0,40132.0,111930.0,115681.0,24656.0,21864.0,231801.0,23839.0,101969.0,24155.0,191869.0,43252.0,23134.0,240538.0,32304.0,37240.0,25415.0,24372.0,214426.0,107280.0,away_win,0,0,0,0,0,0,Hull City,-0.77967127443,1.0,1.26315789474,Burnley,-1.04809760519,0.736842105263,1.68421052632
48,4112,2014-12-28,1724165,8456,8191,2,2,31432.0,30509.0,30459.0,156551.0,16351.0,101103.0,40196.0,33991.0,37459.0,26181.0,38807.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,34437.0,25415.0,37240.0,214426.0,107280.0,tie,4,2,2,0,0,0,Manchester City,1.84542278824,2.44444444444,0.944444444444,Burnley,-1.04809760519,0.736842105263,1.68421052632
49,4245,2015-03-21,1724278,8466,8191,2,0,95336.0,157838.0,160599.0,26552.0,46010.0,23792.0,46893.0,94267.0,23293.0,303339.0,41280.0,24155.0,191869.0,43252.0,23134.0,240538.0,32304.0,37240.0,25415.0,107280.0,46898.0,214426.0,home_win,0,3,0,0,0,0,Southampton,0.394099384551,2.02702702703,0.918918918919,Burnley,-1.04809760519,0.736842105263,1.68421052632
50,4167,2015-01-31,1724210,8472,8191,2,0,103428.0,32579.0,188540.0,24150.0,180330.0,35443.0,113908.0,118929.0,24159.0,30348.0,169721.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,34437.0,25415.0,37240.0,107280.0,214426.0,home_win,0,0,0,0,0,0,Sunderland,-1.07460811554,1.02777777778,1.22222222222,Burnley,-1.04809760519,0.736842105263,1.68421052632
51,4127,2014-08-23,1724000,10003,8191,1,0,30973.0,89185.0,24948.0,193223.0,102356.0,127130.0,144996.0,23305.0,157729.0,38831.0,143365.0,24155.0,191869.0,43252.0,23134.0,240538.0,37240.0,34437.0,25415.0,24372.0,214426.0,27568.0,home_win,1,0,0,0,0,0,Swansea City,0.467847313548,1.24324324324,1.10810810811,Burnley,-1.04809760519,0.736842105263,1.68421052632
52,4097,2014-12-20,1724150,8586,8191,2,1,26295.0,159833.0,95509.0,37762.0,276121.0,500520.0,160448.0,174850.0,157723.0,110189.0,194165.0,24155.0,191869.0,290410.0,23134.0,240538.0,32304.0,34437.0,25415.0,37240.0,107280.0,214426.0,home_win,2,3,1,0,0,0,Tottenham Hotspur,1.5023035741,1.7027027027,1.02702702703,Burnley,-1.04809760519,0.736842105263,1.68421052632
